date,kpi,value,injected_anomaly,anomaly_iqr,anomaly_zscore,anomaly_any,rolling_mean,rolling_std
2023-11-23,click_rate,0.139778,False,False,False,False,0.13368464285714285,0.0076370515616265905
2023-11-24,click_rate,0.130419,False,False,False,False,0.13417585714285715,0.007139448231827398
2023-11-25,click_rate,0.134841,False,False,False,False,0.13411964285714287,0.00713022725505923
2023-11-26,click_rate,0.170605,True,True,False,True,0.13674942857142858,0.012074041791662507
2023-11-27,click_rate,0.118252,False,False,False,False,0.1353387857142857,0.013032214388722482
2023-11-28,click_rate,0.142959,False,False,False,False,0.13588242857142857,0.013190415720481293
2023-11-29,click_rate,0.181382,True,True,False,True,0.1399417857142857,0.017481736118583332
2023-11-30,click_rate,0.13259,False,False,False,False,0.14041264285714286,0.017163153675633383
2023-12-01,click_rate,0.125672,False,False,False,False,0.1396962142857143,0.0175792066644246
2023-12-02,click_rate,0.125562,False,False,False,False,0.13843514285714287,0.01793682601138333
2023-12-03,click_rate,0.134903,False,False,False,False,0.1395769285714286,0.017087539722374808
2023-12-04,click_rate,0.130807,False,False,False,False,0.13905285714285714,0.01724663942675454
2023-12-05,click_rate,0.13919,False,False,False,False,0.13867335714285714,0.017175796694575977
2023-12-06,click_rate,0.139827,False,False,False,False,0.1390562142857143,0.01713451136058261
2023-12-07,click_rate,0.13892,False,False,False,False,0.13899492857142856,0.01713326550878454
2023-12-08,click_rate,0.138387,False,False,False,False,0.13956407142857144,0.016957916977779892
2023-12-09,click_rate,0.148517,False,False,False,False,0.14054092857142858,0.01705851998929789
2023-12-10,click_rate,0.128766,False,False,False,False,0.13755242857142858,0.014916885258062347
2023-12-11,click_rate,0.136452,False,False,False,False,0.13885242857142857,0.013861178369900527
2023-12-12,click_rate,0.145452,False,False,False,False,0.1390305,0.013933815915302562
2023-12-13,click_rate,0.146537,False,False,False,False,0.13654157142857143,0.007337664748136401
2023-12-14,click_rate,0.126487,False,False,False,False,0.13610564285714286,0.007759640302995215
2023-12-15,click_rate,0.134907,False,False,False,False,0.1367652857142857,0.007174957887076305
2023-12-16,click_rate,0.10573,True,True,False,True,0.1353487142857143,0.010665624771115899
2023-12-17,click_rate,0.141265,False,False,False,False,0.13580314285714284,0.010780091599847302
2023-12-18,click_rate,0.139024,False,False,False,False,0.13639007142857143,0.010710615003991878
2023-12-19,click_rate,0.136033,False,False,False,False,0.13616457142857144,0.01068032178796618
2023-12-20,click_rate,0.134895,False,False,False,False,0.1358122857142857,0.01063145373537749
2023-12-21,click_rate,0.140044,False,False,False,False,0.13589257142857142,0.010660930784261414
2023-12-22,click_rate,0.1361,False,False,False,False,0.1357292142857143,0.010637264116003974
2023-12-23,click_rate,0.080608,True,True,False,True,0.13087857142857143,0.017577053523597924
2023-12-24,click_rate,0.138807,False,False,False,False,0.1315957857142857,0.017688723070748334
2023-12-25,click_rate,0.133245,False,False,False,False,0.13136671428571428,0.01764169987635745
2023-12-26,click_rate,0.142436,False,False,False,False,0.13115128571428572,0.017474087516304544
2023-12-27,click_rate,0.160416,False,True,False,True,0.13214264285714286,0.018760459239118735
2023-12-28,click_rate,0.050547,True,True,False,True,0.12671835714285715,0.028808859723268146
2023-12-29,click_rate,0.14122,False,False,False,False,0.1271692857142857,0.028995692309849566
2023-12-30,click_rate,0.133204,False,False,False,False,0.1291317142857143,0.028355722912881007
2023-12-31,click_rate,0.143352,False,False,False,False,0.12928078571428572,0.02842980569802526
2023-01-01,conversion_rate,0.224716,False,False,False,False,0.224716,
2023-01-02,conversion_rate,0.207832,False,False,False,False,0.216274,0.011938790893553675
2023-01-03,conversion_rate,0.219169,False,False,False,False,0.217239,0.008605872355548862
2023-01-04,conversion_rate,0.234266,False,False,False,False,0.22149575,0.011038736714407143
2023-01-05,conversion_rate,0.219411,False,False,False,False,0.2210788,0.009605181815041304
2023-01-06,conversion_rate,0.207625,False,False,False,False,0.2188365,0.01019681665521157
2023-01-07,conversion_rate,0.235441,False,False,False,False,0.22120857142857142,0.011226439846142132
2023-01-08,conversion_rate,0.226474,False,False,False,False,0.22186675,0.010559064186754438
2023-01-09,conversion_rate,0.220944,False,False,False,False,0.22176422222222222,0.009881888202385442
2023-01-10,conversion_rate,0.163275,True,True,False,True,0.21591529999999998,0.020709911529667786
2023-01-11,conversion_rate,0.229808,False,False,False,False,0.21717827272727275,0.02008871556914931
2023-01-12,conversion_rate,0.217735,False,False,False,False,0.21722466666666665,0.019154512994607985
2023-01-13,conversion_rate,0.23052,False,False,False,False,0.21824738461538462,0.018706098740510903
2023-01-14,conversion_rate,0.226081,False,False,False,False,0.21880692857142856,0.018093772492062166
2023-01-15,conversion_rate,0.223954,False,False,False,False,0.2187525,0.018075766998302538
2023-01-16,conversion_rate,0.223314,False,False,False,False,0.21985835714285715,0.017828159802390164
2023-01-17,conversion_rate,0.221011,False,False,False,False,0.21998992857142857,0.017829477931285538
2023-01-18,conversion_rate,0.230266,False,False,False,False,0.21970421428571427,0.017613854368643465
2023-01-19,conversion_rate,0.216031,False,False,False,False,0.2194627857142857,0.017641325509149826
2023-01-20,conversion_rate,0.210452,False,False,False,False,0.21966471428571427,0.0175111019528868
2023-01-21,conversion_rate,0.227318,False,False,False,False,0.2190845,0.017077361310991634
2023-01-22,conversion_rate,0.227535,False,False,False,False,0.21916028571428572,0.017114989680342838
2023-01-23,conversion_rate,0.226491,False,False,False,False,0.21955650000000002,0.01722332333583648
2023-01-24,conversion_rate,0.226034,False,False,False,False,0.22403928571428572,0.005879383031846575
2023-01-25,conversion_rate,0.220655,False,False,False,False,0.2233855,0.005694559532503921
2023-01-26,conversion_rate,0.229046,False,False,False,False,0.2241934285714286,0.005633271610083048
2023-01-27,conversion_rate,0.222877,False,False,False,False,0.2236475,0.005335466842093341
2023-01-28,conversion_rate,0.219641,False,False,False,False,0.2231875,0.005386888666011253
2023-01-29,conversion_rate,0.221028,False,False,False,False,0.2229785,0.005411567293947618
2023-01-30,conversion_rate,0.238591,False,False,False,False,0.22406971428571426,0.006836963467106586
2023-01-31,conversion_rate,0.210491,False,False,False,False,0.22331828571428572,0.007720071855271166
2023-02-01,conversion_rate,0.227315,False,False,False,False,0.22310750000000001,0.007554288570586431
2023-02-02,conversion_rate,0.211034,False,False,False,False,0.22275057142857144,0.008018169575449235
2023-02-03,conversion_rate,0.222873,False,False,False,False,0.22363778571428572,0.00719788219044137
2023-02-04,conversion_rate,0.188294,True,True,False,True,0.22085035714285714,0.011768230385283048
2023-02-05,conversion_rate,0.208152,False,False,False,False,0.21946585714285716,0.01205791876324845
2023-02-06,conversion_rate,0.175448,True,True,False,True,0.21581992857142857,0.01662304759369345
2023-02-07,conversion_rate,0.221031,False,False,False,False,0.21546257142857142,0.01643933930786516
2023-02-08,conversion_rate,0.269908,True,True,False,True,0.21898064285714286,0.02197435954298045
2023-02-09,conversion_rate,0.230255,False,False,False,False,0.21906699999999998,0.022019287898078395
2023-02-10,conversion_rate,0.234755,False,False,False,False,0.21991542857142857,0.02240287949113921
2023-02-11,conversion_rate,0.235198,False,False,False,False,0.22102664285714285,0.022771020113655074
2023-02-12,conversion_rate,0.226741,False,False,False,False,0.2214347142857143,0.022822179166593373
2023-02-13,conversion_rate,0.224418,False,False,False,False,0.22042235714285716,0.022311238839538818
2023-02-14,conversion_rate,0.234053,False,False,False,False,0.22210535714285712,0.0223929859300326
2023-02-15,conversion_rate,0.236725,False,False,False,False,0.22277750000000002,0.022700498739861692
2023-02-16,conversion_rate,0.232622,False,False,False,False,0.22431949999999998,0.022574287707478193
2023-02-17,conversion_rate,0.217067,False,False,False,False,0.2239047857142857,0.022656088694886202
2023-02-18,conversion_rate,0.225644,False,False,False,False,0.22657264285714285,0.020206874224866188
2023-02-19,conversion_rate,0.227432,False,False,False,False,0.22794978571428567,0.01949950305946116
2023-02-20,conversion_rate,0.210562,False,False,False,False,0.23045792857142858,0.01358965872364998
2023-02-21,conversion_rate,0.152754,True,True,False,True,0.225581,0.024833098564369552
2023-02-22,conversion_rate,0.241167,False,False,False,False,0.22352807142857142,0.021901727088429458
2023-02-23,conversion_rate,0.228906,False,False,False,False,0.2234317142857143,0.02187280363454044
2023-02-24,conversion_rate,0.235142,False,False,False,False,0.22345935714285714,0.02188845375150718
2023-02-25,conversion_rate,0.225444,False,False,False,False,0.22276264285714284,0.021639893038293695
2023-02-26,conversion_rate,0.268982,True,True,False,True,0.22577985714285714,0.024931685307770825
2023-02-27,conversion_rate,0.226883,False,False,False,False,0.22595592857142857,0.024930031893787785
2023-02-28,conversion_rate,0.217875,False,False,False,False,0.22480035714285715,0.02490076980461926
2023-03-01,conversion_rate,0.216733,False,False,False,False,0.22337235714285714,0.024737024488708133
2023-03-02,conversion_rate,0.181,True,True,False,True,0.21968507142857144,0.026996410930869158
2023-03-03,conversion_rate,0.234179,False,False,False,False,0.22090735714285717,0.027254900131358582
2023-03-04,conversion_rate,0.216411,False,False,False,False,0.22024785714285716,0.027243173927982946
2023-03-05,conversion_rate,0.23106,False,False,False,False,0.22050699999999998,0.0273338718977586
2023-03-06,conversion_rate,0.223099,False,False,False,False,0.22140249999999997,0.027187972091038296
2023-03-07,conversion_rate,0.226249,False,False,False,False,0.22665214285714286,0.018676322426073047
2023-03-08,conversion_rate,0.227099,False,False,False,False,0.22564728571428572,0.01820787556749332
2023-03-09,conversion_rate,0.231049,False,False,False,False,0.22580035714285712,0.018246345874879052
2023-03-10,conversion_rate,0.224152,False,False,False,False,0.22501535714285717,0.018048870476515235
2023-03-11,conversion_rate,0.300595,True,True,False,True,0.23038328571428573,0.02709469989451127
2023-03-12,conversion_rate,0.225727,False,False,False,False,0.22729364285714285,0.024716505947387758
2023-03-13,conversion_rate,0.228022,False,False,False,False,0.22737499999999997,0.024716924864740607
2023-03-14,conversion_rate,0.217022,False,False,False,False,0.22731407142857143,0.024743181669873285
2023-03-15,conversion_rate,0.239391,False,False,False,False,0.22893249999999998,0.024738864294403758
2023-03-16,conversion_rate,0.226652,False,False,False,False,0.23219335714285713,0.020596787948263126
2023-03-17,conversion_rate,0.228401,False,False,False,False,0.23178064285714287,0.020611823140380677
2023-03-18,conversion_rate,0.210915,False,False,False,False,0.23138807142857143,0.020976187687889933
2023-03-19,conversion_rate,0.216728,False,False,False,False,0.23036435714285713,0.021340002233462357
2023-03-20,conversion_rate,0.232102,False,False,False,False,0.23100742857142859,0.02123963721157034
2023-03-21,conversion_rate,0.224888,False,False,False,False,0.2309102142857143,0.021266190050365025
2023-03-22,conversion_rate,0.208299,False,False,False,False,0.22956735714285714,0.022102483071808086
2023-03-23,conversion_rate,0.230356,False,False,False,False,0.22951785714285713,0.022099685416686048
2023-03-24,conversion_rate,0.218404,False,False,False,False,0.2291072857142857,0.022259854645418676
2023-03-25,conversion_rate,0.199664,True,False,False,False,0.22189792857142857,0.010634779043412217
2023-03-26,conversion_rate,0.221649,False,False,False,False,0.22160664285714285,0.010577527496516484
2023-03-27,conversion_rate,0.223755,False,False,False,False,0.22130185714285716,0.010439021666930247
2023-03-28,conversion_rate,0.230972,False,False,False,False,0.22229828571428573,0.010662463133157177
2023-03-29,conversion_rate,0.215309,False,False,False,False,0.2205781428571429,0.009580470173600798
2023-03-30,conversion_rate,0.214503,False,False,False,False,0.21971035714285714,0.009538114654916417
2023-03-31,conversion_rate,0.154353,True,True,True,True,0.21442121428571428,0.019586277799200993
2023-04-01,conversion_rate,0.227972,False,False,False,False,0.21563957142857143,0.01987971202281088
2023-04-02,conversion_rate,0.211695,False,False,False,False,0.21528007142857142,0.019904008013325022
2023-04-03,conversion_rate,0.209075,False,False,False,False,0.21363528571428572,0.019350720727696932
2023-04-04,conversion_rate,0.227672,False,False,False,False,0.21383414285714286,0.019489064499224842
2023-04-05,conversion_rate,0.216881,False,False,False,False,0.21444714285714286,0.019436468541446473
2023-04-06,conversion_rate,0.218372,False,False,False,False,0.21359114285714287,0.018939471371296947
2023-04-07,conversion_rate,0.207297,False,False,False,False,0.21279778571428573,0.018954981704345925
2023-04-08,conversion_rate,0.216042,False,False,False,False,0.21396764285714287,0.018583814271097263
2023-04-09,conversion_rate,0.220989,False,False,False,False,0.21392049999999999,0.018563655727295188
2023-04-10,conversion_rate,0.227935,False,False,False,False,0.2142190714285714,0.018766504270453992
2023-04-11,conversion_rate,0.215087,False,False,False,False,0.21308442857142856,0.018145630445474667
2023-04-12,conversion_rate,0.233215,False,False,False,False,0.21436342857142857,0.018928651805842227
2023-04-13,conversion_rate,0.215566,False,False,False,False,0.21443935714285714,0.01893138654602314
2023-04-14,conversion_rate,0.16577,True,True,True,True,0.21525485714285714,0.016191620819030247
2023-04-15,conversion_rate,0.232066,False,False,False,False,0.21554728571428572,0.016473482656535192
2023-04-16,conversion_rate,0.222042,False,False,False,False,0.21628635714285713,0.016519399405208177
2023-04-17,conversion_rate,0.216237,False,False,False,False,0.21679792857142857,0.01638928385099095
2023-04-18,conversion_rate,0.219137,False,False,False,False,0.2161882857142857,0.016110041423947976
2023-04-19,conversion_rate,0.230374,False,False,False,False,0.21715207142857143,0.016552213254120766
2023-04-20,conversion_rate,0.231149,False,False,False,False,0.2180647142857143,0.016971582295248627
2023-04-21,conversion_rate,0.213956,False,False,False,False,0.21854035714285716,0.016738303445906752
2023-04-22,conversion_rate,0.219695,False,False,False,False,0.21880128571428573,0.016724828776534504
2023-04-23,conversion_rate,0.220623,False,False,False,False,0.2187751428571429,0.016721431779224347
2023-04-24,conversion_rate,0.212486,False,False,False,False,0.21767164285714286,0.016579607523456916
2023-04-25,conversion_rate,0.219404,False,False,False,False,0.21798,0.01656798004957388
2023-04-26,conversion_rate,0.219802,False,False,False,False,0.21702192857142857,0.01599720496002249
2023-04-27,conversion_rate,0.228258,False,False,False,False,0.2179285,0.01626572785266384
2023-04-28,conversion_rate,0.228708,False,False,False,False,0.22242407142857143,0.006517473300695278
2023-04-29,conversion_rate,0.217133,False,False,False,False,0.22135742857142857,0.0060211641439469775
2023-04-30,conversion_rate,0.217949,False,False,False,False,0.2210650714285714,0.006084403509912016
2023-05-01,conversion_rate,0.224491,False,False,False,False,0.22165464285714284,0.005979580312094848
2023-05-02,conversion_rate,0.215078,False,False,False,False,0.22136471428571428,0.006205189111710377
2023-05-03,conversion_rate,0.179417,True,True,True,True,0.21772492857142858,0.012383387690241077
2023-05-04,conversion_rate,0.218733,False,False,False,False,0.2168380714285714,0.01177783797231898
2023-05-05,conversion_rate,0.212089,False,False,False,False,0.2167047142857143,0.01182346246584814
2023-05-06,conversion_rate,0.212154,False,False,False,False,0.21616607142857142,0.011848501128602999
2023-05-07,conversion_rate,0.230157,False,False,False,False,0.21684707142857143,0.012386158350627292
2023-05-08,conversion_rate,0.218109,False,False,False,False,0.2172487142857143,0.012324881103677278
2023-05-09,conversion_rate,0.231565,False,False,False,False,0.21811735714285715,0.012903434960727135
2023-05-10,conversion_rate,0.215394,False,False,False,False,0.21780249999999998,0.012912942230121783
2023-05-11,conversion_rate,0.221418,False,False,False,False,0.2173139285714286,0.012612830869117688
2023-05-12,conversion_rate,0.23717,False,False,False,False,0.21791835714285715,0.013380265511951947
2023-05-13,conversion_rate,0.211289,False,False,False,False,0.21750092857142858,0.013497298034246548
2023-05-14,conversion_rate,0.204984,False,False,False,False,0.21657485714285715,0.013902871650557274
2023-05-15,conversion_rate,0.228869,False,False,False,False,0.21688757142857143,0.014141807874385967
2023-05-16,conversion_rate,0.213024,False,False,False,False,0.21674085714285712,0.014172646389095109
2023-05-17,conversion_rate,0.219078,False,False,False,False,0.2195737857142857,0.009245647285062383
2023-05-18,conversion_rate,0.214851,False,False,False,False,0.21929649999999998,0.009330624843039165
2023-05-19,conversion_rate,0.221273,False,False,False,False,0.2199525,0.009105032722874565
2023-05-20,conversion_rate,0.212152,False,False,False,False,0.21995235714285716,0.009105164507508496
2023-05-21,conversion_rate,0.217955,False,False,False,False,0.21908078571428571,0.008624526985277589
2023-05-22,conversion_rate,0.222705,False,False,False,False,0.2194090714285714,0.00867203203464397
2023-05-23,conversion_rate,0.211799,False,False,False,False,0.21799721428571428,0.008132998474198785
2023-05-24,conversion_rate,0.214144,False,False,False,False,0.21790792857142857,0.00817055013178703
2023-05-25,conversion_rate,0.216827,False,False,False,False,0.21757999999999997,0.008110747134322714
2023-05-26,conversion_rate,0.208756,False,False,False,False,0.21555042857142856,0.006149555840300012
2023-05-27,conversion_rate,0.216347,False,False,False,False,0.2159117142857143,0.006027302310558027
2023-05-28,conversion_rate,0.258396,True,True,True,True,0.21972685714285717,0.012259985047406814
2023-05-29,conversion_rate,0.248949,True,True,False,True,0.22116114285714286,0.014399648590034583
2023-05-30,conversion_rate,0.217633,False,False,False,False,0.22149035714285717,0.014251223383961177
2023-05-31,conversion_rate,0.219577,False,False,False,False,0.22152600000000003,0.014245348676781427
2023-06-01,conversion_rate,0.214868,False,False,False,False,0.22152721428571429,0.014244736637566445
2023-06-02,conversion_rate,0.225033,False,False,False,False,0.22179578571428574,0.014274988520424216
2023-06-03,conversion_rate,0.230687,False,False,False,False,0.22311971428571428,0.01417090990199821
2023-06-04,conversion_rate,0.216504,False,False,False,False,0.22301607142857144,0.014216820895654637
2023-06-05,conversion_rate,0.223698,False,False,False,False,0.223087,0.014217626606001923
2023-06-06,conversion_rate,0.218338,False,False,False,False,0.22355407142857145,0.013922620384795468
2023-06-07,conversion_rate,0.222954,False,False,False,False,0.22418335714285714,0.013661226133770842
2023-06-08,conversion_rate,0.232038,False,False,False,False,0.22526985714285713,0.013636012742604965
2023-06-09,conversion_rate,0.224193,False,False,False,False,0.2263725,0.01279621822589068
2023-06-10,conversion_rate,0.207163,False,False,False,False,0.22571650000000001,0.013562196178801906
2023-06-11,conversion_rate,0.223958,False,False,False,False,0.22325664285714283,0.009772650963921633
2023-06-12,conversion_rate,0.22989,False,False,False,False,0.22189528571428574,0.00679094020259093
2023-06-13,conversion_rate,0.219075,False,False,False,False,0.2219982857142857,0.00673199993633824
2023-06-14,conversion_rate,0.2283,False,False,False,False,0.2226213571428571,0.00689242408632226
2023-06-15,conversion_rate,0.215754,False,False,False,False,0.22268464285714287,0.00681943829862784
2023-06-16,conversion_rate,0.209888,False,False,False,False,0.22160285714285716,0.007577381553597
2023-06-17,conversion_rate,0.22219,False,False,False,False,0.22099592857142855,0.007120302818369141
2023-06-18,conversion_rate,0.208061,False,False,False,False,0.2203928571428571,0.007850166493649847
2023-06-19,conversion_rate,0.219541,False,False,False,False,0.22009592857142857,0.007793951505586193
2023-06-20,conversion_rate,0.231097,False,False,False,False,0.2210072857142857,0.008301988153250048
2023-06-21,conversion_rate,0.20723,False,False,False,False,0.21988414285714283,0.00904842826009151
2023-06-22,conversion_rate,0.212067,False,False,False,False,0.2184576428571429,0.00854519905342397
2023-06-23,conversion_rate,0.214033,False,False,False,False,0.21773192857142856,0.008451560779518216
2023-06-24,conversion_rate,0.22141,False,False,False,False,0.21874957142857143,0.007922232763308872
2023-06-25,conversion_rate,0.219254,False,False,False,False,0.2184135714285714,0.007782866840935723
2023-06-26,conversion_rate,0.232604,False,False,False,False,0.21860742857142856,0.008117326830867503
2023-06-27,conversion_rate,0.229382,False,False,False,False,0.21934364285714286,0.008615136675616999
2023-06-28,conversion_rate,0.226054,False,False,False,False,0.21918321428571427,0.008454947465410877
2023-06-29,conversion_rate,0.223547,False,False,False,False,0.21973985714285718,0.00846833456387471
2023-06-30,conversion_rate,0.225519,False,False,False,False,0.22085635714285715,0.008091554786481913
2023-07-01,conversion_rate,0.216221,False,False,False,False,0.22043,0.008172728439991572
2023-07-02,conversion_rate,0.229231,False,False,False,False,0.22194214285714287,0.007649880580839161
2023-07-03,conversion_rate,0.214577,False,False,False,False,0.2215875714285714,0.007881275264968159
2023-07-04,conversion_rate,0.292502,True,True,True,True,0.22597364285714286,0.02052501050166378
2023-07-05,conversion_rate,0.26974,True,True,False,True,0.23043864285714286,0.022806293748764778
2023-07-06,conversion_rate,0.224846,False,False,False,False,0.23135142857142857,0.022263712029683233
2023-07-07,conversion_rate,0.222057,False,False,False,False,0.23192457142857142,0.021883620304884527
2023-07-08,conversion_rate,0.226495,False,False,False,False,0.2322877857142857,0.021737390647943958
2023-07-09,conversion_rate,0.16789,True,True,False,True,0.2286189285714286,0.02763975959336699
2023-07-10,conversion_rate,0.225986,False,False,False,False,0.22814621428571427,0.02762294911336916
2023-07-11,conversion_rate,0.22298,False,False,False,False,0.22768892857142858,0.02765389135356012
2023-07-12,conversion_rate,0.223561,False,False,False,False,0.22751085714285715,0.027673248762206195
2023-07-13,conversion_rate,0.229349,False,False,False,False,0.2279252857142857,0.02765275776045209
2023-07-14,conversion_rate,0.223597,False,False,False,False,0.22778800000000002,0.027670388415722044
2023-07-15,conversion_rate,0.272725,True,True,False,True,0.231824,0.029885606867623687
2023-07-16,conversion_rate,0.223308,False,False,False,False,0.23140092857142855,0.02996695131811376
2023-07-17,conversion_rate,0.224979,False,False,False,False,0.2321439285714286,0.029644955641635017
2023-07-18,conversion_rate,0.225436,False,False,False,False,0.2273535,0.024027754419068764
2023-07-19,conversion_rate,0.225888,False,False,False,False,0.2242212142857143,0.020705822455675
2023-07-20,conversion_rate,0.232566,False,False,False,False,0.22477264285714285,0.020826189409591397
2023-07-21,conversion_rate,0.216721,False,False,False,False,0.22439150000000002,0.020928288929102663
2023-07-22,conversion_rate,0.195162,True,True,False,True,0.22215342857142859,0.02231544148622822
2023-07-23,conversion_rate,0.234725,False,False,False,False,0.22692735714285714,0.016096309384008366
2023-07-24,conversion_rate,0.21213,False,False,False,False,0.22593764285714288,0.01657743468419624
2023-07-25,conversion_rate,0.226573,False,False,False,False,0.2261942857142857,0.016555922339980756
2023-07-26,conversion_rate,0.220919,False,False,False,False,0.22600557142857144,0.016603236944432505
2023-07-27,conversion_rate,0.22261,False,False,False,False,0.22552421428571431,0.016596535148956565
2023-07-28,conversion_rate,0.185945,True,True,False,True,0.2228347857142857,0.01969443968847192
2023-07-29,conversion_rate,0.261162,True,True,False,True,0.22200885714285715,0.01756901571542333
2023-07-30,conversion_rate,0.239426,False,False,False,False,0.22316014285714286,0.018178234537520408
2023-07-31,conversion_rate,0.216203,False,False,False,False,0.2225332857142857,0.01826181185479089
2023-08-01,conversion_rate,0.216981,False,False,False,False,0.22192935714285714,0.018298202831497908
2023-08-02,conversion_rate,0.216052,False,False,False,False,0.22122678571428572,0.018323328825795886
2023-08-03,conversion_rate,0.238833,False,False,False,False,0.22167442857142855,0.018694451158295364
2023-08-04,conversion_rate,0.222467,False,False,False,False,0.2220848571428571,0.0186403325030477
2023-08-05,conversion_rate,0.225796,False,False,False,False,0.224273,0.01695901557828804
2023-08-06,conversion_rate,0.223019,False,False,False,False,0.22343685714285713,0.016690501780064333
2023-08-07,conversion_rate,0.150656,True,True,False,True,0.21904585714285713,0.025601566748502377
2023-08-08,conversion_rate,0.224367,False,False,False,False,0.21888828571428573,0.025558427691584135
2023-08-09,conversion_rate,0.181746,True,True,False,True,0.21609021428571426,0.027397148468067244
2023-08-10,conversion_rate,0.236649,False,False,False,False,0.21709299999999998,0.027906335963774922
2023-08-11,conversion_rate,0.219845,False,False,False,False,0.21951442857142858,0.02642728165162861
2023-08-12,conversion_rate,0.231129,False,False,False,False,0.21736921428571426,0.023882994665270083
2023-08-13,conversion_rate,0.220063,False,False,False,False,0.21598614285714285,0.023053684700839364
2023-08-14,conversion_rate,0.212999,False,False,False,False,0.2157572857142857,0.02306726560911196
2023-08-15,conversion_rate,0.233988,False,False,False,False,0.21697207142857144,0.023578812622496788
2023-08-16,conversion_rate,0.185647,True,True,False,True,0.2148002857142857,0.02502593375627825
2023-08-17,conversion_rate,0.234215,False,False,False,False,0.2144704285714286,0.024713282288973803
2023-08-18,conversion_rate,0.222855,False,False,False,False,0.21449814285714286,0.02472315530913401
2023-08-19,conversion_rate,0.298418,True,True,False,True,0.21968542857142856,0.03337921634954738
2023-08-20,conversion_rate,0.232009,False,False,False,False,0.22032757142857146,0.03353439330165213
2023-08-21,conversion_rate,0.22932,False,False,False,False,0.22594642857142858,0.02689574754982166
2023-08-22,conversion_rate,0.223426,False,False,False,False,0.22587921428571428,0.026901173535106897
2023-08-23,conversion_rate,0.214226,False,False,False,False,0.2281992142857143,0.024051953364391403
2023-08-24,conversion_rate,0.227211,False,False,False,False,0.22752507142857145,0.023928851457423322
2023-08-25,conversion_rate,0.178625,True,True,False,True,0.2245807857142857,0.02725173127648839
2023-08-26,conversion_rate,0.273402,True,True,False,True,0.22760028571428573,0.0302140156968165
2023-08-27,conversion_rate,0.23109,False,False,False,False,0.22838792857142856,0.030146067189510923
2023-08-28,conversion_rate,0.22876,False,False,False,False,0.2295137142857143,0.029819696094072767
2023-08-29,conversion_rate,0.23187,False,False,False,False,0.22936242857142858,0.02980061693144132
2023-08-30,conversion_rate,0.232751,False,False,False,False,0.232727,0.027014179968761164
2023-08-31,conversion_rate,0.220967,False,False,False,False,0.23178071428571426,0.0271895115734799
2023-09-01,conversion_rate,0.164155,True,True,False,True,0.22758785714285715,0.03264959907600977
2023-09-02,conversion_rate,0.222093,False,False,False,False,0.22213607142857142,0.02550283382583892
2023-09-03,conversion_rate,0.232718,False,False,False,False,0.2221867142857143,0.025524641968192187
2023-09-04,conversion_rate,0.221937,False,False,False,False,0.22165935714285712,0.025442061831684456
2023-09-05,conversion_rate,0.220745,False,False,False,False,0.22146785714285716,0.02543783106942268
2023-09-06,conversion_rate,0.212237,False,False,False,False,0.2213257857142857,0.025486895414577833
2023-09-07,conversion_rate,0.17672,True,True,False,True,0.21771928571428573,0.028035017214544076
2023-09-08,conversion_rate,0.231975,False,False,False,False,0.22153,0.02585323827358522
2023-09-09,conversion_rate,0.231495,False,False,False,False,0.21853664285714286,0.021433660269654077
2023-09-10,conversion_rate,0.232914,False,False,False,False,0.21866692857142858,0.02152120114772087
2023-09-11,conversion_rate,0.229915,False,False,False,False,0.21874942857142857,0.021565037618666662
2023-09-12,conversion_rate,0.223689,False,False,False,False,0.21816507142857144,0.021291259244705974
2023-09-13,conversion_rate,0.224223,False,False,False,False,0.21755592857142858,0.020961291759461712
2023-09-14,conversion_rate,0.222171,False,False,False,False,0.21764192857142858,0.020978825791971602
2023-09-15,conversion_rate,0.245064,False,False,False,False,0.22342114285714287,0.015553809169149927
2023-09-16,conversion_rate,0.178489,True,True,False,True,0.22030657142857143,0.0196631213998901
2023-09-17,conversion_rate,0.176198,True,True,False,True,0.21626942857142856,0.022514340150614796
2023-09-18,conversion_rate,0.228559,False,False,False,False,0.21674242857142859,0.022711267375516517
2023-09-19,conversion_rate,0.174888,True,True,False,True,0.21346692857142857,0.025254077606670564
2023-09-20,conversion_rate,0.236187,False,False,False,False,0.21517764285714283,0.0259655200057756
2023-09-21,conversion_rate,0.21986,False,False,False,False,0.21825907142857143,0.02349256564062605
2023-09-22,conversion_rate,0.228491,False,False,False,False,0.2180102142857143,0.023354141408978242
2023-09-23,conversion_rate,0.232641,False,False,False,False,0.21809207142857145,0.023406990423521262
2023-09-24,conversion_rate,0.227444,False,False,False,False,0.21770135714285715,0.023185150093597416
2023-09-25,conversion_rate,0.225178,False,False,False,False,0.217363,0.023027224225652218
2023-09-26,conversion_rate,0.224461,False,False,False,False,0.21741814285714284,0.023044456165811873
2023-09-27,conversion_rate,0.289418,True,True,False,True,0.22207492857142855,0.030048274855035174
2023-09-28,conversion_rate,0.219875,False,False,False,False,0.22191092857142855,0.030053975284130445
2023-09-29,conversion_rate,0.220738,False,False,False,False,0.22017335714285716,0.029306315251697388
2023-09-30,conversion_rate,0.235115,False,False,False,False,0.22421807142857145,0.02692127061084228
2023-10-01,conversion_rate,0.223113,False,False,False,False,0.22756914285714286,0.02313819844345695
